	HandOpen
730	166.177908113392
731	9.775171065493646
732	131.96480938416423
733	361.6813294232649
734	141.73998044965788
735	9.775171065493646
736	63.5386119257087
737	865.1026392961877
738	156.40273704789834
739	9.775171065493646
740	4.887585532746823
741	215.05376344086022
742	327.4682306940371
743	19.550342130987293
744	0
745	34.21309872922776
746	532.7468230694037
747	298.1427174975562
748	24.437927663734115
749	9.775171065493646
750	283.47996089931576
751	596.2854349951124
752	24.437927663734115
753	9.775171065493646
754	562.0723362658847
755	376.3440860215054
756	19.550342130987293
757	9.775171065493646
758	303.030303030303
759	537.6344086021505
760	19.550342130987293
761	4.887585532746823
762	9.775171065493646
763	278.5923753665689
764	542.5219941348973
765	14.662756598240469
766	4.887585532746823
767	263.92961876832845
768	351.90615835777123
769	19.550342130987293
770	0
771	175.95307917888562
772	962.8543499511242
773	73.31378299120234
774	4.887585532746823
775	175.95307917888562
776	694.0371456500488
777	97.75171065493646
778	9.775171065493646
779	19.550342130987293
780	464.3206256109482
781	420.33235581622677
782	19.550342130987293
783	0
784	210.16617790811338
785	508.3088954056696
786	19.550342130987293
787	0
788	122.18963831867057
789	664.711632453568
790	87.97653958944281
791	4.887585532746823
792	4.887585532746823
793	620.7233626588466
794	102.63929618768329
795	4.887585532746823
796	14.662756598240469
797	381.2316715542522
798	469.208211143695
799	39.100684261974585
800	4.887585532746823
801	63.5386119257087
802	562.0723362658847
803	87.97653958944281
804	9.775171065493646
805	4.887585532746823
806	454.54545454545456
807	488.7585532746823
808	14.662756598240469
809	14.662756598240469
810	342.1309872922776
811	351.90615835777123
812	29.325513196480937
813	9.775171065493646
814	0
815	493.6461388074291
816	97.75171065493646
817	9.775171065493646
818	4.887585532746823
819	478.9833822091887
820	498.533724340176
821	14.662756598240469
822	0
823	210.16617790811338
824	542.5219941348973
825	34.21309872922776
826	4.887585532746823
827	4.887585532746823
828	386.119257086999
829	503.4213098729228
830	14.662756598240469
831	4.887585532746823
832	298.1427174975562
833	395.89442815249265
834	43.988269794721404
835	14.662756598240469
836	151.5151515151515
837	650.0488758553274
838	73.31378299120234
